gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,No,49,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),98.80825174061556,4841.604335290162,No
Female,0,No,No,66,No,Yes,No,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),103.31264606937333,6818.63464057864,Yes
Female,0,No,No,39,No,No,No,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,56.71676486626715,2211.9538297844188,No
Female,0,Yes,No,25,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,88.59293247932548,2214.823311983137,No
Female,1,No,Yes,64,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,83.7760778351651,5361.668981450566,Yes
Male,1,No,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),72.1868835021119,3176.2228740929236,Yes
Female,1,No,No,59,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),116.42093357133834,6868.835080708962,No
Female,0,No,Yes,66,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),37.72375121795014,2489.767580384709,Yes
Female,0,No,Yes,24,No,No,No,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),100.41150425362456,2409.8761020869892,No
Female,0,No,Yes,40,No,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),43.193416052573646,1727.7366421029458,No
Female,1,Yes,Yes,67,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),53.408650715965315,3578.379597969676,Yes
Female,0,No,No,22,No,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),100.76155167139675,2216.7541367707286,No
Male,0,No,No,47,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,65.80584549940906,3092.874738472226,Yes
Male,0,Yes,Yes,54,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),103.23066464577644,5574.455890871928,No
Female,0,No,No,52,Yes,No phone service,DSL,No,No,No,No,No,No,One year,No,Electronic check,78.56749641303246,4085.5098134776877,No
Male,1,No,Yes,29,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),35.23763135943811,1021.8913094237053,No
Male,1,Yes,Yes,62,No,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),34.031523313122776,2109.954445413612,Yes
Female,0,Yes,No,58,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.43257756751859,5477.089498916079,No
Female,1,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),35.6889632888675,1249.1137151103624,Yes
Male,1,No,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),54.47713962745247,3377.5826569020533,Yes
Male,0,Yes,Yes,28,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,117.06002540285704,3277.680711279997,No
Male,1,No,Yes,35,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,48.44599981672621,1695.6099935854172,No
Male,1,No,No,23,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),34.11421292212667,784.6268972089134,Yes
Female,0,No,Yes,21,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,101.53237311365527,2132.1798353867607,Yes
Female,1,Yes,No,35,No,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),81.30733239593631,2845.756633857771,No
Male,1,Yes,Yes,42,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),99.34788994034952,4172.61137749468,No
Female,0,No,Yes,50,Yes,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),81.31049563375126,4065.524781687563,Yes
Male,1,Yes,Yes,44,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),68.58850049949227,3017.89402197766,No
Female,0,Yes,No,67,Yes,No phone service,No,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),100.55019305352985,6736.8629345865,Yes
Male,1,Yes,No,67,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.44908631464164,3179.0887830809897,Yes
Female,1,Yes,No,31,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.56812752857789,2559.6119533859146,No
Male,0,Yes,No,30,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),23.493603899008683,704.8081169702605,No
Male,0,No,Yes,19,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),111.6035611015773,2120.4676609299686,Yes
Male,1,Yes,Yes,38,Yes,No,No,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),44.29971419684759,1683.3891394802083,No
Female,0,No,Yes,67,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),79.48626282093389,5325.579609002571,No
Female,1,No,Yes,22,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.34948440114842,1877.688656825265,Yes
Male,0,No,No,35,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),105.05888294869533,3677.0609032043367,No
Male,0,Yes,No,62,Yes,No,No,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),23.06529085593248,1430.0480330678138,No
Female,1,No,Yes,60,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),99.73930332296659,5984.358199377995,No
Female,0,Yes,Yes,36,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,78.61111077827954,2829.9999880180635,No
Female,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,43.88779142847717,3028.257608564925,No
Male,0,Yes,Yes,64,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,92.8209782656593,5940.542609002196,Yes
Male,0,Yes,No,62,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),34.07819841498534,2112.848301729091,No
Male,1,Yes,Yes,30,No,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),65.41740683622479,1962.5222050867435,No
Female,1,No,No,67,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,53.89478966809441,3610.9509077623256,No
Female,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,66.51116185498928,4057.180873154346,Yes
Female,0,No,Yes,27,No,No,No,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),20.41576809572145,551.2257385844791,No
Female,0,Yes,No,34,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,76.01048673072276,2584.356548844574,Yes
Female,1,No,Yes,60,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),104.43879001399992,6266.327400839995,No
Female,0,No,Yes,26,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),80.49011370580966,2092.7429563510514,No
Female,1,Yes,Yes,28,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,33.63675329151279,941.8290921623582,Yes
Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,116.27619631026641,3139.457300377193,Yes
Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),85.74595539946291,4887.5194577693865,No
Female,1,Yes,Yes,62,Yes,No phone service,No,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),84.24605215436016,5223.255233570329,No
Female,1,Yes,No,22,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),96.61716009330583,2125.577522052728,No
Male,0,No,Yes,24,Yes,No phone service,No,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),98.00196354254433,2352.047125021064,Yes
Male,1,Yes,No,56,No,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,57.19920816505676,3203.1556572431787,No
Female,0,Yes,Yes,34,No,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),77.6812401160837,2641.162163946846,No
Male,0,Yes,Yes,36,No,No phone service,No,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),118.2021695202494,4255.278102728978,Yes
Female,1,No,No,57,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,22.427731161654425,1278.3806762143022,Yes
Male,0,Yes,Yes,40,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,88.97166991418082,3558.866796567233,Yes
Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),60.132534313650005,2285.0363039187,Yes
Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),107.74836210323562,3555.6959494067755,Yes
Female,1,No,No,39,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),59.21705457961149,2309.4651286048484,No
Female,0,Yes,Yes,58,Yes,No,No,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,62.698191760151886,3636.4951220888092,Yes
Male,0,Yes,Yes,38,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,68.40249964422222,2599.294986480444,Yes
Male,0,No,Yes,40,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),75.0288681821574,3001.154727286296,No
Female,1,No,No,70,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,81.70638460356643,5719.44692224965,No
Male,0,No,No,25,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),78.87192033740946,1971.7980084352366,No
Female,0,No,No,49,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),113.33595829850509,5553.461956626749,Yes
Female,1,No,No,47,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,27.352350312143376,1285.5604646707386,Yes
Male,1,Yes,No,71,Yes,No phone service,No,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.59060142478549,6289.93270115977,No
Female,0,Yes,Yes,70,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.33310579463074,6393.317405624151,Yes
Male,0,Yes,Yes,34,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,113.07244657839946,3844.4631836655817,Yes
Female,1,No,No,58,No,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),29.522257936064207,1712.290960291724,Yes
Female,0,Yes,Yes,64,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),47.799476210016564,3059.16647744106,Yes
Male,0,No,No,70,No,No phone service,No,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),108.82648390189566,7617.853873132696,No
Male,0,Yes,No,41,Yes,No phone service,No,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),26.01926392359544,1066.789820867413,Yes
Female,1,Yes,Yes,72,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),119.48808726461547,8603.142283052313,Yes
Female,1,Yes,Yes,72,No,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.0846800243796,6414.096961755331,Yes
Female,0,Yes,No,64,No,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,44.96655619120021,2877.8595962368136,Yes
Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),103.20888763756886,7018.204359354682,No
Female,1,No,No,44,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,91.22433533535676,4013.8707547556974,Yes
Female,1,Yes,No,22,No,No phone service,No,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),117.23112266056214,2579.084698532367,No
Male,1,No,Yes,46,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),69.4896932611583,3196.5258900132817,Yes
Male,0,No,No,63,No,Yes,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),76.2582960151872,4804.272648956793,Yes
Male,1,Yes,No,47,Yes,No phone service,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),21.960009791181733,1032.1204601855416,No
Female,1,No,No,57,No,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,111.03208745045364,6328.828984675858,No
Male,1,Yes,No,24,No,Yes,No,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),112.13826528780308,2691.318366907274,Yes
Male,0,No,No,62,No,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.98552005028782,3409.102243117845,Yes
Male,1,No,Yes,36,No,No phone service,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),87.14123520182376,3137.0844672656553,No
Male,0,No,Yes,25,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,24.549154981918278,613.7288745479569,Yes
Male,0,Yes,Yes,24,No,No phone service,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,100.2180370003467,2405.2328880083205,Yes
Male,1,Yes,Yes,24,No,No phone service,No,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),106.70575430340402,2560.9381032816964,Yes
Male,0,Yes,Yes,43,No,No,No,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,86.9405805151883,3738.444962153097,No
Female,1,No,No,24,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),98.7693497238621,2370.4643933726907,Yes
Female,0,Yes,No,21,No,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),58.720279772227286,1233.125875216773,Yes
Female,1,Yes,No,38,No,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,118.44731413898347,4500.997937281372,Yes
Male,1,No,No,40,No,No,No,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,37.669887379606536,1506.7954951842614,Yes
Male,1,Yes,Yes,63,Yes,No,No,No,No,No,No,Yes,No,One year,No,Mailed check,29.085262482779257,1832.3715364150933,No
Female,0,No,Yes,42,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,101.34380225573653,4256.439694740934,Yes
Female,0,Yes,No,36,Yes,Yes,No,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),44.70796782331211,1609.486841639236,Yes
Male,0,Yes,No,53,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,37.441407726385805,1984.3946094984476,Yes
Male,1,Yes,No,24,No,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,110.34054144539701,2648.1729946895284,No
Female,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),106.80291236341868,6087.766004714865,No
Female,0,No,No,67,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),105.97031851857592,7100.011340744587,No
Male,1,No,Yes,61,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,105.15488048894144,6414.447709825428,Yes
Female,0,Yes,No,38,No,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,92.55780651967939,3517.1966477478168,Yes
Female,1,No,No,48,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,115.46291004797416,5542.21968230276,No
Male,0,No,Yes,61,Yes,No,No,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),26.1100384970533,1592.7123483202513,Yes
Female,0,Yes,Yes,43,No,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,21.39771592600956,920.1017848184111,No
Female,0,Yes,Yes,18,No,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.63618092339775,1613.4512566211595,No
Male,1,Yes,No,66,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,29.37387639802144,1938.6758422694152,No
Female,0,No,No,56,Yes,No phone service,No,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,29.909079237135554,1674.908437279591,No
Male,0,No,No,72,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.73936271495546,6173.234115476793,No
Male,1,No,No,38,No,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,26.898107335101514,1022.1280787338576,No
Male,1,No,Yes,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,74.83019686113329,3966.0004336400643,No
Female,1,No,No,67,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),33.82444740566327,2266.237976179439,No
Male,0,Yes,Yes,34,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.331216611882496,1201.2613648040049,No
Male,0,No,No,34,Yes,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),117.70614227083101,4002.008837208254,No
Female,0,No,No,67,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.57252089426103,6269.358899915489,Yes
Male,1,No,Yes,19,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),98.35258189085356,1868.6990559262176,Yes
Male,0,No,No,40,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,64.9501630598183,2598.0065223927318,Yes
Female,1,No,Yes,37,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,22.916841443903145,847.9231334244164,No
Male,1,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.119734396196584,675.3525630935044,Yes
Female,0,Yes,No,51,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),105.55935897035869,5383.527307488293,No
Male,1,Yes,No,48,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,94.98597823834214,4559.326955440423,Yes
Female,0,No,No,30,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),99.0735858447901,2972.207575343703,No
Female,0,Yes,No,68,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),90.58307871122699,6159.649352363435,Yes
Female,1,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),113.12439509178068,2828.109877294517,No
Male,0,No,Yes,47,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,29.05741739678534,1365.698617648911,No
Female,1,No,Yes,23,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,33.76024272140724,776.4855825923664,No
Female,0,No,No,39,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,23.509416107849106,916.8672282061151,No
Female,0,No,No,33,No,Yes,No,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),72.79129980081898,2402.1128934270264,Yes
Female,0,Yes,Yes,41,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,91.07792847644154,3734.195067534103,Yes
Male,0,No,No,21,No,No,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.84908806643918,1823.8308493952227,No
Female,1,No,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,101.35271157207197,4763.577443887382,Yes
Male,1,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),59.38810984920285,1722.2551856268826,No
Female,1,Yes,Yes,65,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),119.55425279384312,7771.026431599803,Yes
Female,0,No,No,26,No,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,68.8036429099183,1788.8947156578756,No
Female,1,Yes,No,30,No,No,No,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,64.19551454550654,1925.8654363651963,Yes
Female,1,No,No,54,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,97.54078489128804,5267.202384129554,No
Male,1,No,Yes,26,No,No phone service,No,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),30.948717231055053,804.6666480074314,No
Female,1,Yes,No,61,Yes,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.77515283316674,5781.284322823171,No
Male,0,Yes,No,70,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),23.932452051838276,1675.2716436286794,No
Male,0,Yes,Yes,45,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),51.19152842403918,2303.618779081763,Yes
Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),32.11182111021853,706.4600644248076,Yes
Female,1,No,Yes,35,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,118.79608302255775,4157.862905789521,No
Female,1,No,Yes,50,No,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,18.620022839154636,931.0011419577318,No
Female,0,No,Yes,44,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,105.60784968714474,4646.745386234368,Yes
Female,0,Yes,Yes,51,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),30.786166716283404,1570.0945025304536,No
Male,1,No,Yes,30,No,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),75.65424482813884,2269.6273448441652,No
Female,0,Yes,No,40,No,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,65.38868678849016,2615.5474715396067,Yes
Female,1,Yes,Yes,19,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,109.02781897978022,2071.528560615824,Yes
Male,0,No,No,21,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.38183964858237,2171.0186326202297,No
Female,0,Yes,No,31,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,72.83608238958942,2257.918554077272,Yes
Female,1,No,No,68,No,No,No,No,No,No,No,Yes,No,Two year,No,Electronic check,40.6894187909873,2766.880477787136,No
Female,1,No,No,19,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,79.45690102223315,1509.68111942243,Yes
Male,1,Yes,Yes,30,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,112.93896275349988,3388.1688826049963,No
